,ta,rh,vel,met,clo,thermal_sensation
36247,20.9,34.3,0.25,,1.0,-3.0
36248,21.0,33.9,0.25,,0.98,-3.0
36249,20.7,31.2,0.29,1.2,1.0,-3.0
36250,20.8,30.6,0.2,,1.0,-3.0
36251,20.6,29.6,0.26,1.16,1.08,-3.0
36252,20.8,32.9,0.25,,1.33,-1.0
36253,20.7,34.3,0.25,,1.33,0.0
36254,20.8,31.9,0.25,,1.45,-2.0
36255,21.2,29.6,0.25,,1.48,-2.0
36256,20.7,30.6,0.29,,1.33,1.0
36257,20.6,29.6,0.26,,1.33,-2.0
36258,20.8,32.9,0.25,1.21,0.72,-2.0
36259,20.9,34.6,0.25,1.18,0.72,-2.0
36260,20.7,34.3,0.25,1.2,0.84,-1.0
36261,20.9,33.2,0.25,1.21,0.78,1.0
36262,20.7,31.2,0.29,1.21,0.75,-3.0
36263,20.8,32.9,0.25,1.16,1.58,2.0
36264,20.8,34.6,0.25,1.16,1.58,2.0
36265,20.8,31.2,0.25,1.14,1.58,-1.0
36266,21.1,28.0,0.25,1.16,1.58,1.0
36267,21.0,33.9,0.25,1.1,1.44,0.0
36268,20.9,33.2,0.25,1.14,1.44,0.0
36269,20.7,30.6,0.29,1.2,0.81,-1.0
36270,20.7,29.9,0.2,1.16,0.81,0.0
36271,20.8,34.3,0.25,1.2,1.03,1.0
36272,20.8,34.6,0.25,1.2,0.75,1.0
36273,20.8,32.9,0.25,1.16,1.33,0.0
36274,20.9,34.6,0.25,,1.33,0.0
36275,20.5,32.9,0.25,1.16,0.6,-1.0
36276,21.1,29.6,0.25,1.2,0.6,0.0
36277,20.7,34.3,0.25,1.2,0.75,-1.0
36278,21.0,34.6,0.25,1.2,0.75,-1.0
36279,20.1,31.2,0.29,1.2,0.7,-1.0
36280,21.0,31.2,0.2,1.2,0.7,2.0
36281,20.7,29.6,0.26,1.2,0.7,0.0
36282,20.8,32.9,0.25,,0.8,2.0
36283,20.9,34.6,0.25,,1.08,1.0
36284,20.8,31.2,0.25,,1.08,-1.0
36285,20.7,29.9,0.2,,1.08,1.0
36286,20.8,29.6,0.26,,0.75,2.0
36287,20.8,32.9,0.25,1.25,0.95,-1.0
36288,20.5,34.6,0.25,1.2,0.87,-1.0
36289,20.8,31.9,0.25,1.21,0.98,-3.0
36290,21.3,29.6,0.25,1.22,0.98,-2.0
36291,20.9,34.3,0.25,1.22,0.83,-1.0
36292,21.0,33.9,0.25,1.36,0.83,-1.0
36293,20.7,30.6,0.29,1.22,1.0,-3.0
36294,20.7,29.9,0.29,1.22,1.0,-3.0
36295,20.8,29.6,0.26,1.22,1.58,-3.0
36296,20.8,32.9,0.25,1.2,1.3,-1.0
36297,20.9,34.6,0.25,1.2,1.3,-1.0
36298,20.8,31.9,0.25,1.2,1.05,-1.0
36299,21.3,29.6,0.25,1.2,1.05,-1.0
36300,20.8,33.2,0.25,1.2,1.3,0.0
36301,21.0,33.9,0.25,1.2,1.3,-1.0
36302,20.7,29.9,0.29,1.2,1.3,-1.0
36303,20.8,30.6,0.2,1.2,1.3,-1.0
36304,20.8,29.6,0.26,1.2,1.01,-3.0
36305,20.9,34.6,0.25,,0.83,-2.0
36306,20.5,32.9,0.25,,1.56,-3.0
36307,21.0,29.6,0.25,,1.56,1.0
36308,20.8,33.2,0.25,,0.88,-3.0
36309,20.7,30.6,0.29,,0.84,-3.0
36310,21.0,31.2,0.2,,0.84,-3.0
36311,20.9,34.6,0.25,,1.0,-2.0
36312,20.5,31.9,0.25,,0.75,-3.0
36313,21.2,28.6,0.25,,0.75,-2.0
36314,20.8,33.2,0.25,,0.75,-2.0
36315,21.0,34.6,0.25,,0.73,-2.0
36316,20.7,31.2,0.29,,0.75,-2.0
36317,21.0,31.2,0.2,,0.75,-2.0
36318,20.7,34.3,0.25,1.2,0.9,-2.0
36319,20.9,33.2,0.25,1.4,0.9,-1.0
36320,20.7,30.6,0.29,1.2,0.83,-3.0
36321,20.7,29.9,0.2,1.2,0.83,-3.0
36322,20.8,29.6,0.26,1.2,1.41,-2.0
36323,20.7,34.3,0.25,1.2,0.76,0.0
36324,19.8,33.2,0.25,1.2,1.34,0.0
36325,21.0,29.6,0.25,1.2,1.34,0.0
36326,20.7,34.3,0.25,1.2,1.03,-3.0
36327,21.0,34.6,0.25,1.2,1.03,-3.0
36328,20.3,31.2,0.29,1.2,1.69,-3.0
36329,20.3,32.9,0.25,1.38,0.73,-3.0
36330,19.8,34.6,0.25,1.28,0.73,-3.0
36331,19.5,31.9,0.25,1.22,0.73,-3.0
36332,20.3,29.6,0.25,1.2,0.73,-1.0
36333,19.8,33.9,0.25,1.28,1.31,-1.0
36334,20.2,34.6,0.25,1.18,1.31,0.0
36335,19.4,30.6,0.29,1.16,1.31,-3.0
36336,20.2,31.2,0.2,1.26,1.31,-3.0
36337,19.7,29.6,0.26,1.2,1.31,-3.0
36338,20.3,32.9,0.25,1.94,0.73,0.0
36339,20.1,34.3,0.25,1.24,1.31,0.0
36340,19.9,33.2,0.25,,0.73,-1.0
36341,19.8,34.6,0.25,,0.77,-1.0
36342,18.9,33.9,0.25,1.15,0.62,-2.0
36343,20.2,29.6,0.25,1.1,0.62,1.0
36344,19.6,33.6,0.25,1.1,0.62,-2.0
36345,20.2,34.6,0.25,1.2,0.62,2.0
36346,18.8,31.2,0.29,1.15,0.72,0.0
36347,19.4,29.6,0.26,1.1,0.72,-1.0
36348,19.8,34.6,0.25,1.4,1.3,-1.0
36349,18.9,33.9,0.25,1.22,1.41,0.0
36350,20.2,,0.25,1.2,1.41,2.0
36351,19.7,34.3,0.25,1.2,1.33,0.0
36352,20.2,34.6,0.25,1.22,1.33,0.0
36353,18.4,31.2,0.29,1.0,1.33,0.0
36354,20.0,29.9,0.2,1.2,1.33,-2.0
36355,19.4,29.9,0.26,1.2,0.69,0.0
36356,20.3,32.9,0.25,1.4,1.64,-1.0
36357,20.1,,0.25,1.4,1.64,-1.0
36358,19.1,32.9,0.25,1.4,1.64,-1.0
36359,20.9,29.6,0.25,1.4,1.64,-1.0
36360,20.2,34.6,0.25,1.3,1.64,-2.0
36361,19.4,31.2,0.29,1.3111111111111111,1.64,-2.0
36362,20.2,31.2,0.2,1.38,1.04,0.0
36363,20.2,31.2,0.2,1.38,1.04,0.0
36364,19.7,29.6,0.26,1.32,1.04,0.0
36365,23.51,30.4,0.03,1.26,0.6000000000000001,0.0
36366,22.74,31.9,0.03,1.32,0.55,0.0
36367,23.84,30.7,0.03,1.46,0.6000000000000001,0.0
36368,23.06,33.5,0.03,1.34,0.7000000000000001,0.0
36369,24.42,31.9,0.03,1.48,0.7000000000000001,0.0
36370,20.3,32.9,0.25,1.2,0.75,0.0
36371,19.8,34.6,0.25,1.2,0.75,0.0
36372,20.1,28.6,0.25,1.16,0.75,-2.0
36373,20.1,33.9,0.25,1.18,0.75,-2.0
36374,20.2,31.2,0.2,1.18,0.75,-1.0
36375,20.3,32.9,0.25,1.2,0.78,0.0
36376,19.8,34.6,0.25,1.2,0.78,-1.0
36377,19.5,31.9,0.25,1.2,0.78,-1.0
36378,20.1,28.6,0.25,1.2,0.78,-1.0
36379,19.8,34.3,0.25,1.2,0.78,0.0
36380,20.2,34.6,0.25,1.2,0.78,0.0
36381,19.4,30.66,0.29,1.2,0.78,0.0
36382,20.2,31.2,0.2,,0.78,0.0
36383,19.7,29.6,0.26,,0.78,0.0
36384,20.3,32.9,0.25,1.2,0.85,0.0
36385,19.8,34.6,0.25,1.2,0.85,0.0
36386,20.1,28.6,0.25,1.2,0.7,0.0
36387,19.8,34.3,0.25,1.2,1.06,0.0
36388,20.1,33.9,0.25,1.2,0.78,0.0
36389,19.4,30.6,0.29,,0.94,1.0
36390,20.0,29.9,0.2,1.2,0.94,0.0
36391,19.7,29.6,0.26,1.2,0.78,0.0
36392,21.1,37.0,0.04,1.19,0.78,-2.0
36393,21.2,37.5,0.05,1.28,0.68,0.0
36394,21.5,32.0,0.08,1.36,0.68,-1.0
36395,21.2,36.5,0.12,1.28,0.68,0.0
36396,21.4,33.5,0.11,1.28,0.68,-3.0
36397,21.3,37.5,0.04,1.36,0.78,-1.0
36398,21.3,33.6,0.05,1.23,0.78,-1.0
36399,21.5,36.5,0.05,1.34,0.78,0.0
36400,21.1,37.0,0.04,1.22,0.75,0.0
36401,21.3,37.5,0.04,1.2,0.72,0.0
36402,21.2,34.8,0.0,1.22,0.72,-2.0
36403,21.5,32.5,0.08,1.22,0.72,-2.0
36404,21.5,36.4,0.05,1.24,0.75,0.0
36405,21.5,37.9,0.08,1.2,0.72,0.0
36406,21.1,33.8,0.07,1.2,0.72,-2.0
36407,21.2,33.1,0.11,1.2,0.72,-2.0
36408,21.1,37.0,0.04,1.3333333333333333,1.78,0.0
36409,21.3,37.5,0.04,1.2,1.21,-2.0
36410,21.5,34.3,0.05,1.2,1.81,-3.0
36411,21.5,32.3,0.1,1.2,1.81,-3.0
36412,21.4,36.2,0.09,1.2,1.81,-3.0
36413,21.5,37.5,0.08,1.2,1.81,-3.0
36414,21.3,33.1,0.07,1.2,1.81,-3.0
36415,21.4,33.5,0.11,1.2,1.81,-2.0
36416,21.3,32.5,0.08,1.2,1.81,-3.0
36417,21.1,37.0,0.04,1.2,0.78,2.0
36418,21.3,37.4,0.05,1.4,0.76,2.0
36419,21.2,34.8,0.06,1.21,0.76,0.0
36420,21.5,32.5,0.08,1.21,0.76,0.0
36421,21.5,36.5,0.05,1.2,0.76,0.0
36422,21.5,38.0,0.09,1.25,0.76,0.0
36423,21.3,33.3,0.06,1.2,0.76,0.0
36424,21.5,34.0,0.09,1.24,0.76,0.0
36425,21.3,32.5,0.08,1.2,0.76,0.0
36426,21.2,37.0,0.04,1.22,0.72,-1.0
36427,21.3,37.5,0.04,1.2,1.0,-2.0
36428,21.4,34.7,0.04,1.1666666666666667,0.77,-2.0
36429,21.5,32.8,0.08,1.16,0.77,0.0
36430,21.4,36.2,0.09,1.158,1.0,-1.0
36431,21.5,38.0,0.09,1.14,1.0,0.0
36432,21.3,33.3,0.06,1.14,0.77,0.0
36433,21.5,34.0,0.09,1.1,1.63,-3.0
36434,21.3,32.5,0.08,1.11,0.75,-3.0
36435,21.1,37.0,0.04,1.6,0.73,1.0
36436,21.2,37.5,0.05,1.2,0.73,-1.0
36437,21.3,33.6,0.05,1.2,0.71,-3.0
36438,21.3,31.6,0.07,1.24,0.71,-1.0
36439,21.4,36.2,0.09,1.2,0.71,-1.0
36440,21.1,36.0,0.09,1.28,0.71,-1.0
36441,21.3,33.5,0.07,1.28,0.71,-3.0
36442,21.2,33.1,0.11,1.1,0.71,-1.0
36443,21.21,28.0,0.08,,0.8400000000000001,0.0
36444,21.34,29.6,0.08,,0.8600000000000001,2.0
36445,21.91,28.0,0.08,,0.8600000000000001,2.0
36446,21.34,30.88,0.08,,0.8600000000000001,3.0
36447,22.1,29.6,0.08,,0.8600000000000001,2.0
36448,21.34,34.6,0.08,,0.8600000000000001,3.0
36449,21.34,31.2,0.08,,0.8600000000000001,2.0
36450,20.89,,0.08,,0.8600000000000001,2.0
36451,21.2,37.5,0.05,1.3,0.78,2.0
36452,21.5,34.3,0.05,1.2,0.78,-1.0
36453,21.3,31.6,0.07,1.16,0.78,-2.0
36454,21.5,36.3,0.11,1.18,0.78,-2.0
36455,21.2,36.5,0.12,1.2,0.78,-1.0
36456,21.3,33.1,0.07,1.16,0.78,-1.0
36457,21.5,33.8,0.1,1.16,0.78,-1.0
36458,21.3,32.5,0.08,1.18,0.78,1.0
36459,21.3,37.5,0.04,1.2,1.48,2.0
36460,21.5,34.3,0.05,1.2,1.48,-1.0
36461,21.5,32.5,0.08,1.24,1.48,1.0
36462,21.5,36.5,0.05,1.22,1.48,1.0
36463,21.1,37.0,0.04,1.2,0.97,0.0
36464,20.1,35.9,0.07,1.2666666666666666,1.01,0.0
36465,21.2,33.4,0.06,1.2,1.01,1.0
36466,21.3,34.2,0.09,1.2,1.59,1.0
36467,21.2,37.5,0.05,1.2,0.73,-1.0
36468,21.5,34.3,0.05,1.3,0.73,-3.0
36469,21.3,31.6,0.07,1.3,0.73,-1.0
36470,21.5,36.5,0.05,1.3,0.73,-3.0
36471,21.4,36.8,0.1,1.3,0.73,-2.0
36472,21.3,33.1,0.07,1.3,0.98,0.0
36473,21.5,33.8,0.1,1.28,0.98,-1.0
36474,21.3,32.5,0.08,1.24,0.73,0.0
36475,21.2,37.0,0.04,1.3,0.84,-1.0
36476,21.3,37.1,0.05,1.92,0.84,1.0
36477,21.5,32.3,0.1,1.2,0.84,2.0
36478,21.5,36.5,0.05,1.2,0.91,2.0
36479,21.2,36.5,0.12,1.36,0.91,1.0
36480,21.3,33.1,0.07,1.34,0.81,-2.0
36481,21.3,34.2,0.09,1.2,0.81,0.0
36482,20.2,33.9,0.12,1.21,0.72,-1.0
36483,21.5,33.8,0.15,1.0,0.72,1.0
36484,21.1,37.0,0.04,1.28,,-2.0
36485,21.3,37.5,0.04,1.28,,-2.0
36486,21.2,34.8,0.06,1.28,,0.0
36487,21.5,32.3,0.1,1.28,,0.0
36488,21.5,36.4,0.05,1.28,,1.0
36489,21.3,33.3,0.06,1.28,,0.0
36490,21.3,34.3,0.1,1.28,,-1.0
36491,21.3,33.6,0.05,1.24,0.67,-2.0
36492,21.5,32.0,0.08,1.22,0.67,-1.0
36493,21.4,36.2,0.09,1.21,0.67,-2.0
36494,21.4,36.8,0.1,1.22,0.67,-1.0
36495,21.3,33.1,0.07,1.21,0.67,-1.0
36496,21.3,33.6,0.05,,0.9,-2.0
36497,21.5,32.0,0.08,,0.9,-2.0
36498,21.5,36.3,0.11,,0.7,-2.0
36499,21.5,37.5,0.08,,0.7,-2.0
36500,21.3,33.1,0.08,,0.7,-1.0
36501,21.4,33.5,0.11,,0.7,0.0
36502,21.1,37.0,0.04,1.19,1.31,-1.0
36503,21.3,37.5,0.04,1.19,1.31,0.0
36504,21.3,33.2,0.05,1.19,1.31,0.0
36505,21.5,32.3,0.1,1.18,1.31,0.0
36506,21.4,36.2,0.09,1.180952380952381,1.31,0.0
36507,21.5,37.5,0.08,1.19,1.31,1.0
36508,23.26,31.0,0.03,1.2,,0.0
36509,24.03,31.3,0.03,1.16,,0.0
36510,20.9,37.5,0.06,1.16,0.9,-1.0
36511,21.3,33.2,0.05,1.2,0.86,1.0
36512,21.3,31.6,0.07,1.14,0.96,2.0
36513,21.1,36.0,0.09,1.12,0.96,-1.0
36514,21.3,32.7,0.08,1.14,0.96,0.0
36515,19.4,37.5,0.09,1.2,1.23,0.0
36516,18.7,34.9,0.09,1.2,1.0,0.0
36517,19.3,32.5,0.09,1.2,1.0,0.0
36518,18.9,36.4,0.09,1.2,1.2,-1.0
36519,19.5,37.0,0.09,1.2,1.2,0.0
36520,19.1,33.3,0.05,1.2,1.45,0.0
36521,19.4,33.5,0.11,1.2,1.45,0.0
36522,19.2,37.0,0.09,1.2,0.93,0.0
36523,19.2,37.5,0.09,1.19,0.93,0.0
36524,18.7,34.3,0.09,1.18,0.93,0.0
36525,19.6,32.0,0.09,1.2,0.93,0.0
36526,19.2,37.0,0.09,1.34,1.01,-3.0
36527,19.2,37.5,0.09,1.38,1.01,-3.0
36528,18.8,34.8,0.09,1.28,1.01,0.0
36529,19.1,36.5,0.09,1.6,1.01,0.0
36530,21.5,33.5,0.03,1.41,0.78,0.0
36531,21.5,33.5,0.03,1.4,0.78,0.0
36532,21.5,32.5,0.03,1.22,0.78,0.0
36533,24.2,26.7,0.03,1.4,1.36,0.0
36534,21.3,35.0,0.03,1.22,1.32,0.0
36535,21.3,35.0,0.03,1.2,1.36,0.0
36536,21.3,30.7,0.07,1.36,1.32,-1.0
36537,21.8,31.3,0.03,1.16,0.73,0.0
36538,24.2,26.7,0.03,1.16,0.73,0.0
36539,21.2,35.0,0.03,1.18,0.73,-1.0
36540,21.3,33.2,0.03,1.16,0.73,0.0
36541,21.7,31.9,0.01,1.56,0.73,0.0
36542,21.3,31.3,0.01,1.2,0.73,-1.0
36543,21.3,30.7,0.07,1.22,0.73,0.0
36544,21.3,33.5,0.03,1.08,1.29,0.0
36545,21.2,33.5,0.03,1.12,1.29,0.0
36546,25.2,25.5,0.03,1.22,1.29,0.0
36547,20.9,35.0,0.03,1.14,1.29,0.0
36548,21.3,34.1,0.03,1.14,1.29,0.0
36549,21.5,33.5,0.03,1.24,1.3,0.0
36550,21.5,33.8,0.03,1.23,1.3,-1.0
36551,21.5,32.5,0.03,1.22,1.3,-1.0
36552,25.2,25.5,0.03,1.22,1.3,-2.0
36553,21.3,35.0,0.03,1.18,1.3,0.0
36554,21.3,35.0,0.03,1.18,1.3,-1.0
36555,21.2,31.9,0.01,1.18,1.3,0.0
36556,21.5,31.6,0.01,1.2,1.3,0.0
36557,21.3,30.7,0.07,1.17,1.3,0.0
36558,23.26,30.7,0.03,1.26,0.5700000000000001,0.0
36559,22.74,31.9,0.03,1.28,0.5700000000000001,0.0
36560,23.84,30.7,0.03,1.22,0.5700000000000001,0.0
36561,22.87,33.18,0.03,1.26,0.5700000000000001,0.0
36562,24.42,31.9,0.03,1.21,0.5700000000000001,0.0
36563,22.87,38.3,0.03,1.26,0.5700000000000001,0.0
36564,23.26,33.5,0.03,1.21,0.5700000000000001,0.0
36565,21.5,32.5,0.03,1.08,0.73,2.0
36566,24.2,26.7,0.03,1.08,0.73,1.0
36567,21.3,35.0,0.03,1.14,0.73,2.0
36568,21.3,33.2,0.03,1.08,0.73,1.0
36569,21.2,31.9,0.01,1.14,0.73,1.0
36570,21.5,31.6,0.01,1.1,0.73,1.0
36571,21.3,30.7,0.07,1.1,0.73,1.0
36572,21.8,31.3,0.03,1.27,1.0,-2.0
36573,24.2,26.7,0.03,1.24,1.0,-2.0
36574,21.3,35.0,0.03,1.12,1.0,-1.0
36575,21.3,34.1,0.03,1.12,1.0,0.0
36576,22.0,28.2,0.02,1.2,1.06,0.0
36577,22.4,28.5,0.02,1.32,1.06,2.0
36578,22.4,26.4,0.02,1.18,1.06,0.0
36579,22.4,25.5,0.02,,1.06,2.0
36580,22.4,28.5,0.02,1.18,1.06,0.0
36581,22.7,27.3,0.02,1.18,1.06,2.0
36582,22.4,25.5,0.03,1.198,1.06,0.0
36583,22.7,25.5,0.03,1.18,1.06,1.0
36584,22.4,24.0,0.01,1.26,1.06,0.0
36585,22.4,28.5,0.02,1.28,0.62,-1.0
36586,22.2,27.0,0.02,1.22,0.68,0.0
36587,22.4,25.5,0.02,1.18,0.68,0.0
36588,22.2,28.5,0.02,1.2,0.58,-2.0
36589,22.5,28.5,0.02,1.2,0.58,2.0
36590,22.4,25.5,0.03,1.22,0.68,0.0
36591,22.4,25.5,0.03,1.22,0.68,0.0
36592,22.4,24.0,0.1,1.22,0.68,0.0
36593,21.9,27.0,0.02,1.24,1.14,0.0
36594,22.4,25.5,0.02,1.2,1.14,2.0
36595,21.9,27.6,0.02,1.3,0.78,0.0
36596,22.6,28.5,0.02,1.24,0.78,0.0
36597,21.7,25.5,0.03,1.28,0.78,0.0
36598,22.6,24.9,0.03,1.28,0.78,1.0
36599,22.4,24.6,0.01,1.28,0.78,0.0
36600,22.0,28.2,0.02,1.2,0.78,1.0
36601,22.4,28.5,0.02,1.18,0.78,-1.0
36602,22.2,27.0,0.02,1.16,0.78,-1.0
36603,22.4,24.9,0.02,1.16,0.78,1.0
36604,22.4,28.5,0.02,1.2,0.78,-1.0
36605,22.7,28.5,0.02,1.04,0.78,1.0
36606,22.4,25.5,0.03,1.16,0.78,0.0
36607,22.7,25.5,0.03,1.15,0.78,1.0
36608,22.4,24.0,0.01,1.24,0.78,1.0
36609,22.4,26.4,0.02,1.18,0.9,-2.0
36610,22.4,24.9,0.02,1.2,0.62,0.0
36611,22.4,28.5,0.02,1.2,0.62,-1.0
36612,22.7,28.5,0.02,1.2,0.62,1.0
36613,22.4,25.5,0.03,1.2,0.62,0.0
36614,22.7,25.5,0.03,1.2,0.62,0.0
36615,22.4,24.0,0.01,1.2,0.62,0.0
36616,22.4,28.5,0.02,1.04,0.83,-1.0
36617,22.2,27.0,0.02,1.04,1.58,1.0
36618,22.4,24.0,0.02,1.12,1.58,0.0
36619,22.4,28.5,0.02,1.12,0.83,0.0
36620,22.6,28.5,0.02,1.22,0.83,2.0
36621,22.4,25.5,0.03,1.24,0.75,1.0
36622,22.6,24.9,0.03,1.05,0.75,0.0
36623,22.4,28.5,0.02,1.18,0.72,2.0
36624,22.2,27.0,0.02,1.18,0.7,-1.0
36625,22.4,25.5,0.02,1.16,0.76,1.0
36626,22.4,28.5,0.02,1.18,0.75,0.0
36627,22.7,28.2,0.02,1.2,0.75,0.0
36628,22.4,25.5,0.03,1.18,0.72,0.0
36629,22.7,25.5,0.03,1.16,0.72,0.0
36630,22.4,24.0,0.01,1.2,0.75,0.0
36631,22.0,28.2,0.2,1.0,1.01,-1.0
36632,22.4,28.5,0.02,1.1,0.87,2.0
36633,22.4,26.4,0.02,1.1,1.33,1.0
36634,22.4,26.4,0.02,1.2307692307692308,0.57,1.0
36635,22.4,24.9,0.02,1.16,0.57,0.0
36636,21.0,33.5,0.03,1.19,0.56,0.0
36637,21.1,33.5,0.03,1.18,0.56,0.0
36638,21.3,27.3,0.03,1.17,0.56,0.0
36639,21.0,35.0,0.03,1.15,0.56,-1.0
36640,21.3,33.2,0.03,1.19,0.56,-1.0
36641,21.0,31.9,0.01,1.03,1.34,1.0
36642,21.0,31.6,0.01,1.12,1.34,1.0
36643,21.0,33.5,0.03,1.16,0.62,0.0
36644,21.1,33.5,0.03,1.202,0.62,1.0
36645,21.0,32.5,0.03,1.1,0.62,1.0
36646,21.7,25.5,0.03,1.18,0.62,0.0
36647,21.0,35.0,0.03,1.18,0.62,0.0
36648,21.4,34.1,0.03,1.16,0.62,1.0
36649,21.0,31.9,0.01,1.18,0.62,1.0
36650,21.0,31.6,0.01,1.02,0.62,0.0
36651,20.7,31.3,0.07,1.198,0.62,0.0
36652,21.0,33.5,0.03,1.2,0.68,0.0
36653,20.8,,0.03,1.2,0.68,1.0
36654,20.8,33.5,0.03,1.2,0.68,0.0
36655,21.3,27.3,0.03,1.2,0.68,0.0
36656,21.0,35.0,0.03,1.18,0.68,1.0
36657,21.0,31.9,0.03,1.18,0.68,1.0
36658,21.0,29.1,0.01,1.2,0.68,-1.0
36659,21.0,33.5,0.03,1.35,0.67,0.0
36660,21.1,33.5,0.03,1.6,0.67,-1.0
36661,19.9,33.5,0.03,1.15,,0.0
36662,21.5,26.7,0.03,1.15,,0.0
36663,19.9,34.7,0.03,1.2,,0.0
36664,21.4,34.1,0.03,1.15,,0.0
36665,19.7,32.2,0.01,1.15,,1.0
36666,21.0,33.5,0.03,1.16,0.65,1.0
36667,21.1,33.5,0.03,1.0,0.65,-1.0
36668,20.6,33.5,0.03,1.17,0.65,0.0
36669,21.3,30.1,0.03,1.1,0.65,0.0
36670,20.5,35.0,0.03,1.14,0.65,1.0
36671,21.0,35.0,0.03,1.18,0.65,1.0
36672,20.9,31.9,0.01,1.04,0.6,-1.0
36673,21.0,30.1,0.01,1.32,0.6,1.0
36674,20.3,32.2,0.01,1.1,1.0,-1.0
36675,21.0,29.1,0.01,1.2,1.0,1.0
36676,21.2,31.3,0.03,1.21,1.0,-2.0
36677,21.3,27.3,0.03,1.202,1.0,-1.0
36678,21.0,34.7,0.03,1.22,1.0,0.0
36679,21.0,31.9,0.03,1.2,1.0,1.0
36680,21.0,31.9,0.01,1.19,1.0,-1.0
36681,21.0,30.1,0.01,1.2,1.0,0.0
36682,20.9,30.7,0.07,1.2,1.0,0.0
36683,21.0,32.5,0.03,1.14,1.2,0.0
36684,21.3,27.3,0.03,1.16,1.2,-2.0
36685,21.0,35.0,0.03,1.2,1.2,0.0
36686,21.3,33.2,0.03,1.06,1.58,-1.0
36687,21.0,31.9,0.01,1.0,1.2,0.0
36688,21.0,30.1,0.01,1.5,1.2,0.0
36689,23.26,,0.05,1.0666666666666669,0.7300000000000001,-1.0
36690,21.91,31.0,0.05,1.133333333333333,0.7300000000000001,0.0
36691,23.64,30.4,0.05,1.166666666666667,0.7300000000000001,-1.0
36692,22.74,36.7,0.05,1.8333333333333333,0.6000000000000001,-1.0
36693,23.26,33.5,0.05,1.0333333333333334,0.6000000000000001,-2.0
36694,21.0,33.5,0.003,1.16,0.73,-2.0
36695,21.0,33.5,0.03,1.26,0.68,-1.0
36696,21.0,33.8,0.03,1.28,0.68,-1.0
36697,21.0,32.5,0.03,1.2,0.68,0.0
36698,21.3,27.3,0.03,1.28,0.68,0.0
36699,21.0,34.7,0.03,1.02,0.68,-1.0
36700,21.0,31.9,0.03,1.1,0.68,-1.0
36701,21.0,31.9,0.01,1.36,0.57,1.0
36702,21.0,30.1,0.03,1.18,0.57,0.0
36703,20.9,30.7,0.07,1.08,0.57,-1.0
36704,21.0,33.5,0.03,1.14,1.03,0.0
36705,21.1,33.5,0.03,1.16,0.78,2.0
36706,21.0,32.5,0.03,1.27,1.03,1.0
36707,21.5,26.7,0.03,1.16,1.03,2.0
36708,21.0,35.0,0.03,1.28,1.03,0.0
36709,21.1,32.5,0.03,1.28,1.03,1.0
36710,21.0,31.9,0.1,1.84,1.03,0.0
36711,21.0,31.6,0.01,1.2,1.03,0.0
36712,21.0,33.5,0.03,1.6,0.61,-1.0
36713,21.1,33.5,0.03,1.2,0.61,0.0
36714,21.0,32.5,0.03,1.2,0.61,-1.0
36715,21.3,27.3,0.03,1.0,0.63,-1.0
36716,20.8,35.0,0.03,1.2,0.63,0.0
36717,21.3,35.0,0.03,1.1333333333333333,0.63,0.0
36718,19.6,32.2,0.07,1.2,0.63,-1.0
36719,21.0,33.5,0.03,1.2222222222222223,0.9,-1.0
36720,21.1,33.5,0.03,1.18,0.9,1.0
36721,20.8,33.5,0.03,1.18,0.75,-1.0
36722,21.3,27.3,0.03,1.18,0.75,0.0
36723,21.0,35.0,0.03,1.22,0.72,-1.0
36724,21.1,32.5,0.03,1.16,0.72,1.0
36725,21.0,31.9,0.01,1.3,0.72,1.0
36726,21.0,29.1,0.01,1.16,0.72,1.0
36727,22.4,28.5,0.02,1.22,0.83,2.0
36728,22.0,27.0,0.02,1.21,0.75,2.0
36729,22.4,25.5,0.02,1.19,0.75,2.0
36730,22.4,28.5,0.02,1.22,0.75,2.0
36731,22.7,28.5,0.02,1.18,0.75,2.0
36732,22.4,25.5,0.03,1.22,0.75,2.0
36733,22.6,25.8,0.03,1.18,0.75,2.0
36734,22.4,24.0,0.01,1.18,0.75,2.0
36735,22.0,28.2,0.02,1.21,1.4,-1.0
36736,22.4,28.2,0.02,1.17,1.4,-1.0
36737,22.4,25.8,0.02,1.22,1.28,0.0
36738,22.4,23.7,0.02,1.23,1.19,-1.0
36739,22.4,28.2,0.02,1.23,1.19,-1.0
36740,22.4,25.5,0.03,1.17,1.19,-1.0
36741,22.4,28.5,0.02,1.32,0.97,-2.0
36742,22.4,28.5,0.02,1.1,0.97,-2.0
36743,21.0,27.0,0.02,1.44,0.72,-1.0
36744,22.4,24.0,0.02,1.38,0.72,-1.0
36745,21.9,27.6,0.02,1.24,0.75,-1.0
36746,22.0,28.2,0.02,1.29,0.68,1.0
36747,22.4,28.5,0.02,1.23,0.68,0.0
36748,21.8,27.0,0.02,1.16,0.68,-1.0
36749,22.4,25.5,0.02,1.21,0.68,-1.0
36750,22.0,28.2,0.02,1.21,0.68,-1.0
36751,22.6,28.5,0.02,1.27,0.68,0.0
36752,22.4,25.5,0.03,1.3,0.68,0.0
36753,22.4,25.5,0.03,1.32,0.68,0.0
36754,22.4,24.0,0.01,1.2,0.68,-1.0
36755,22.0,28.2,0.02,1.15,0.52,2.0
36756,22.4,28.5,0.02,1.19,0.52,3.0
